F1,F2,Class,F3,F4
-7.732644352,27.23250192,Tumor,BT_S4,Immune
-14.10939661,31.02244561,Tumor,BT_S4,Immune
40.30922377,-49.14872103,Tumor,BT_S4,Vascular
-3.570099097,25.36034972,Tumor,BT_S4,Immune
-3.863316038,34.1426262,Tumor,BT_S4,Immune
39.36126877,-48.86781062,Tumor,BT_S4,Vascular
-18.27871811,3.660948265,Tumor,BT_S4,Immune
-20.34269766,-9.482760396,Tumor,BT_S4,Immune
18.11186031,4.264404515,Tumor,BT_S4,Immune
-8.175597854,34.86977863,Tumor,BT_S4,Immune
-3.213550334,16.22135395,Tumor,BT_S4,Immune
-13.35632747,21.8751116,Tumor,BT_S4,Immune
-10.56421679,28.03760818,Tumor,BT_S4,Immune
-5.510274554,28.51038749,Tumor,BT_S4,Immune
-8.284669904,28.26618706,Tumor,BT_S4,Immune
-17.5435709,12.91623239,Tumor,BT_S4,Immune
6.639307911,28.29425902,Tumor,BT_S4,Immune
-22.01053928,18.94619661,Tumor,BT_S4,Immune
-25.98622633,18.72785012,Tumor,BT_S4,Immune
-0.6277344,19.92222957,Tumor,BT_S4,Immune
15.7641718,-52.46509675,Tumor,BT_S4,Neoplastic
-5.271081508,24.69922214,Tumor,BT_S4,Immune
46.84060503,-46.54234638,Tumor,BT_S4,Vascular
9.699484078,2.763751035,Tumor,BT_S4,Immune
-9.021287541,29.24832861,Tumor,BT_S4,Immune
-9.839686036,24.14343793,Tumor,BT_S4,Immune
-27.19072155,-41.06224751,Periphery,BT_S4,Astrocyte
-70.77154552,-4.482258146,Periphery,BT_S4,Oligodendrocyte
-46.82850729,56.01940908,Periphery,BT_S4,opc
-64.10818891,-2.05023133,Periphery,BT_S4,Oligodendrocyte
-64.12873132,-2.077365802,Periphery,BT_S4,Oligodendrocyte
-63.95878996,-2.019680943,Periphery,BT_S4,Oligodendrocyte
-70.45565521,-4.525736306,Periphery,BT_S4,Oligodendrocyte
-69.69535679,-5.344813078,Periphery,BT_S4,Oligodendrocyte
-36.2870556,52.55844535,Periphery,BT_S4,opc
-42.43097908,45.1155626,Periphery,BT_S4,opc
-69.52785202,-4.116726077,Periphery,BT_S4,Oligodendrocyte
-70.68779432,-5.873021704,Periphery,BT_S4,Oligodendrocyte
-5.386801881,37.55749203,Tumor,BT_S4,Immune
-13.84336365,2.922251315,Tumor,BT_S4,Immune
-5.998708919,2.647926809,Tumor,BT_S4,Immune
-10.10784019,-0.172725591,Tumor,BT_S4,Immune
-7.217693813,7.056875188,Tumor,BT_S4,Immune
-5.515889019,28.37165951,Tumor,BT_S4,Immune
2.009876207,28.06353483,Tumor,BT_S4,Immune
-1.859725894,14.2491208,Tumor,BT_S4,Immune
-8.205349286,6.796461498,Tumor,BT_S4,Immune
-6.884513226,32.01668909,Tumor,BT_S4,Immune
-26.34047658,11.6452149,Tumor,BT_S4,Immune
-10.23305328,28.03929682,Tumor,BT_S4,Immune
6.272429616,24.84122936,Tumor,BT_S4,Immune
-24.51182556,6.415397538,Tumor,BT_S4,Immune
-10.26131548,17.2084251,Tumor,BT_S4,Immune
-3.547523957,-3.414366821,Tumor,BT_S4,Immune
-22.12724775,6.111528243,Tumor,BT_S4,Immune
-3.965802657,20.89028509,Tumor,BT_S4,Immune
-4.335419,26.25505009,Tumor,BT_S4,Immune
26.6620011,42.45634791,Tumor,BT_S4,Immune
-19.70589821,-1.689290266,Tumor,BT_S4,Immune
-11.2868677,-7.266184447,Tumor,BT_S4,Immune
-3.447313683,-8.585369131,Tumor,BT_S4,Immune
-2.169315824,30.85158345,Tumor,BT_S4,Immune
-23.95623973,2.940631034,Tumor,BT_S4,Immune
-23.18670552,6.742102408,Tumor,BT_S4,Immune
-25.06767877,-2.055498402,Tumor,BT_S4,Immune
-1.604644359,27.49325719,Tumor,BT_S4,Immune
-24.61104889,0.45825103,Tumor,BT_S4,Immune
-15.03243626,12.48153076,Tumor,BT_S4,Immune
-9.598756898,32.01710584,Tumor,BT_S4,Immune
-24.11540265,5.03519746,Tumor,BT_S4,Immune
-28.16855866,-0.899771431,Tumor,BT_S4,Immune
2.609172942,25.39973545,Tumor,BT_S4,Immune
-19.02842877,1.663433411,Tumor,BT_S4,Immune
-2.639434186,-5.79240316,Tumor,BT_S4,Immune
-9.121701409,13.65144236,Tumor,BT_S4,Immune
-23.76936467,20.57822842,Tumor,BT_S4,Immune
14.10070679,28.94457736,Tumor,BT_S4,Immune
-10.81741804,-7.410317411,Tumor,BT_S4,Immune
-28.40679391,-1.026080548,Tumor,BT_S4,Immune
-24.55234951,21.02677914,Tumor,BT_S4,Immune
-17.83833662,5.401771245,Tumor,BT_S4,Immune
-10.83451983,36.49547044,Tumor,BT_S4,Immune
13.9678685,41.38366489,Tumor,BT_S4,Immune
-0.170872762,30.05315069,Tumor,BT_S4,Immune
-25.33045749,15.13049598,Tumor,BT_S4,Immune
-23.18330842,-0.73622892,Tumor,BT_S4,Immune
-7.532083061,13.38521848,Tumor,BT_S4,Immune
19.53571075,10.80468371,Tumor,BT_S4,Immune
-26.24880424,10.19596816,Tumor,BT_S4,Immune
-4.497621522,24.90792561,Tumor,BT_S4,Immune
-5.373475298,36.44036491,Tumor,BT_S4,Immune
-23.45830607,1.793534892,Tumor,BT_S4,Immune
-6.018527803,35.69463801,Tumor,BT_S4,Immune
-5.218238338,-9.934269332,Tumor,BT_S4,Immune
-15.68520835,-8.86025318,Tumor,BT_S4,Immune
-1.185370057,35.88988753,Tumor,BT_S4,Immune
-17.96731725,5.262566231,Tumor,BT_S4,Immune
-2.592031524,28.91003057,Tumor,BT_S4,Immune
-20.61179933,3.642350443,Tumor,BT_S4,Immune
18.87483864,6.413415497,Tumor,BT_S4,Immune
1.886960104,25.74892788,Tumor,BT_S4,Immune
-21.59827448,6.677549175,Tumor,BT_S4,Immune
-25.87638414,14.07226222,Tumor,BT_S4,Immune
-6.88175627,31.28717591,Tumor,BT_S4,Immune
-15.60444366,2.221747254,Tumor,BT_S4,Immune
-21.86033146,6.006462218,Tumor,BT_S4,Immune
0.548680531,32.51698804,Tumor,BT_S4,Immune
-0.953043626,36.47737944,Tumor,BT_S4,Immune
0.770397506,31.22287469,Tumor,BT_S4,Immune
-17.46890524,6.514171149,Tumor,BT_S4,Immune
-8.227021685,29.21563641,Tumor,BT_S4,Immune
-5.530089936,11.35424451,Tumor,BT_S4,Immune
-20.77836918,2.699730349,Tumor,BT_S4,Immune
0.492814062,34.28540692,Tumor,BT_S4,Immune
-11.24922826,-7.277226812,Tumor,BT_S4,Immune
-17.78551731,-3.412174717,Tumor,BT_S4,Immune
-23.77536416,2.584649608,Tumor,BT_S4,Immune
-2.039840532,11.49078651,Tumor,BT_S4,Immune
-11.05983761,-3.734030786,Tumor,BT_S4,Immune
0.597943193,36.60196399,Tumor,BT_S4,Immune
-2.639603462,32.75454113,Tumor,BT_S4,Immune
15.53109486,3.808352331,Tumor,BT_S4,Immune
10.29077633,33.02600536,Tumor,BT_S4,Immune
-24.57248758,18.80344232,Tumor,BT_S4,Immune
-2.92503313,34.44788702,Tumor,BT_S4,Immune
-22.82735265,-0.908428298,Tumor,BT_S4,Immune
-12.17698154,-2.993036661,Tumor,BT_S4,Immune
-19.98471563,-7.916763566,Tumor,BT_S4,Immune
-27.6486815,6.90953784,Tumor,BT_S4,Immune
-7.656753098,34.38100988,Tumor,BT_S4,Immune
10.0074176,15.37006908,Tumor,BT_S4,Immune
-2.608650913,28.73820549,Tumor,BT_S4,Immune
-27.49967132,13.38277553,Tumor,BT_S4,Immune
6.272651209,30.67475412,Tumor,BT_S4,Immune
3.288968858,30.67208437,Tumor,BT_S4,Immune
-9.752250503,12.35676363,Tumor,BT_S4,Immune
-6.856126955,1.888841218,Tumor,BT_S4,Immune
2.655942148,38.38818766,Tumor,BT_S4,Immune
-1.41844393,25.57488858,Tumor,BT_S4,Immune
10.54363321,38.8445617,Tumor,BT_S4,Immune
13.88839169,6.844336628,Tumor,BT_S4,Immune
14.84116737,26.33726074,Tumor,BT_S4,Immune
-17.82210716,3.22228696,Tumor,BT_S4,Immune
-6.490003901,6.558689056,Tumor,BT_S4,Immune
-4.407977203,-5.473948022,Tumor,BT_S4,Immune
-3.036463285,33.48977164,Tumor,BT_S4,Immune
-3.352689102,24.50878539,Tumor,BT_S4,Immune
10.4164331,14.09717931,Tumor,BT_S4,Immune
10.50341903,13.53085882,Tumor,BT_S4,Immune
-7.357853496,12.24015867,Tumor,BT_S4,Immune
13.47071604,29.78118391,Tumor,BT_S4,Immune
-16.63337021,22.47898072,Tumor,BT_S4,Immune
19.40429751,9.097953676,Tumor,BT_S4,Immune
-0.528824948,28.72229407,Tumor,BT_S4,Immune
-22.14137601,10.22635301,Tumor,BT_S4,Immune
-3.30115731,24.24492306,Tumor,BT_S4,Immune
-27.27056584,11.79276091,Tumor,BT_S4,Immune
-1.967086478,22.54158163,Tumor,BT_S4,Immune
-26.95231407,15.67461912,Tumor,BT_S4,Immune
-18.64163301,7.91928323,Tumor,BT_S4,Immune
21.85869187,42.21849348,Tumor,BT_S4,Immune
-2.346445059,32.47367554,Tumor,BT_S4,Immune
-23.98574629,-1.853722485,Tumor,BT_S4,Immune
13.07693754,3.834893157,Tumor,BT_S4,Immune
-3.000973133,36.3314687,Tumor,BT_S4,Immune
7.770713337,33.22445041,Tumor,BT_S4,Immune
-24.11869086,5.257271834,Tumor,BT_S4,Immune
4.711631086,28.74277116,Tumor,BT_S4,Immune
-22.5888981,7.649924733,Tumor,BT_S4,Immune
-3.913224743,38.67698171,Tumor,BT_S4,Immune
-24.99354974,3.167845031,Tumor,BT_S4,Immune
3.573521221,30.03928794,Tumor,BT_S4,Immune
13.04650948,30.98228169,Tumor,BT_S4,Immune
16.96547233,14.59434736,Tumor,BT_S4,Immune
-23.43414834,4.050815288,Tumor,BT_S4,Immune
9.059354375,25.34578336,Tumor,BT_S4,Immune
18.46952125,7.872692735,Tumor,BT_S4,Immune
19.70194157,7.359945834,Tumor,BT_S4,Immune
-27.00851443,6.16751674,Tumor,BT_S4,Immune
-4.524484658,27.92888326,Tumor,BT_S4,Immune
-16.11252925,17.64634511,Tumor,BT_S4,Immune
2.137418316,40.32617636,Tumor,BT_S4,Immune
-0.85884296,25.1958953,Tumor,BT_S4,Immune
-4.516467456,10.60609474,Tumor,BT_S4,Immune
-3.762338175,28.872205,Tumor,BT_S4,Immune
-1.42810745,30.98915758,Tumor,BT_S4,Immune
-12.96438688,-12.10604732,Tumor,BT_S4,Immune
1.010087619,32.15981268,Tumor,BT_S4,Immune
-2.996132707,28.04344158,Tumor,BT_S4,Immune
-26.86110421,20.40512835,Tumor,BT_S4,Immune
-6.504957517,6.344741602,Tumor,BT_S4,Immune
4.098998205,35.32781514,Tumor,BT_S4,Immune
-13.76032007,-2.97391349,Tumor,BT_S4,Immune
-27.90881684,12.68805847,Tumor,BT_S4,Immune
-28.28152463,12.8411279,Tumor,BT_S4,Immune
-18.74119998,1.867922549,Tumor,BT_S4,Immune
-11.27612652,1.403447544,Tumor,BT_S4,Immune
-12.66926737,15.85754301,Tumor,BT_S4,Immune
-23.45182316,3.18131776,Tumor,BT_S4,Immune
-8.976155153,-2.217101658,Tumor,BT_S4,Immune
-4.383770494,35.42654828,Tumor,BT_S4,Immune
-2.391587023,36.75012408,Tumor,BT_S4,Immune
-26.4972125,3.437287373,Tumor,BT_S4,Immune
-23.04315084,-1.266602282,Tumor,BT_S4,Immune
-2.760377822,26.39822776,Tumor,BT_S4,Immune
4.914918552,28.73748679,Tumor,BT_S4,Immune
-4.36522567,-6.400301289,Tumor,BT_S4,Immune
-23.80900627,1.130169509,Tumor,BT_S4,Immune
-7.884247387,30.92041104,Tumor,BT_S4,Immune
-20.44494915,6.504329267,Tumor,BT_S4,Immune
-11.01010984,-1.593115261,Tumor,BT_S4,Immune
-22.46972159,11.27337438,Tumor,BT_S4,Immune
-22.67993258,1.754903981,Tumor,BT_S4,Immune
-19.34053992,12.36376788,Tumor,BT_S4,Immune
-22.34522504,5.283059763,Tumor,BT_S4,Immune
-3.703724177,21.72684299,Tumor,BT_S4,Immune
23.51945713,9.745442314,Tumor,BT_S4,Immune
-25.75700633,2.074219842,Tumor,BT_S4,Immune
-5.726962255,35.68759697,Tumor,BT_S4,Immune
-3.480485485,26.48747968,Tumor,BT_S4,Immune
-18.87653463,7.485310619,Tumor,BT_S4,Immune
-10.72017437,-2.883600436,Tumor,BT_S4,Immune
-17.17850618,17.01443183,Tumor,BT_S4,Immune
-29.11362484,11.34812361,Tumor,BT_S4,Immune
-5.232937016,26.8748032,Tumor,BT_S4,Immune
-12.61489514,-2.337656778,Tumor,BT_S4,Immune
-12.83996631,0.285730555,Tumor,BT_S4,Immune
-27.0879217,16.61587152,Tumor,BT_S4,Immune
-25.97565256,12.4944196,Tumor,BT_S4,Immune
-24.83970531,17.35743045,Tumor,BT_S4,Immune
-23.33036176,11.78160216,Tumor,BT_S4,Immune
13.82240466,6.700121995,Tumor,BT_S4,Immune
-26.60274102,8.609804263,Tumor,BT_S4,Immune
-27.60200034,12.45050815,Tumor,BT_S4,Immune
-2.407355259,26.39329736,Tumor,BT_S4,Immune
-0.253036847,30.79463207,Tumor,BT_S4,Immune
-24.31037977,1.841115093,Tumor,BT_S4,Immune
-10.1216706,23.06440443,Tumor,BT_S4,Immune
6.648919078,25.82318004,Tumor,BT_S4,Immune
-16.62978612,5.740473045,Tumor,BT_S4,Immune
-12.87208385,26.39988259,Tumor,BT_S4,Immune
-16.09511491,17.18058278,Tumor,BT_S4,Immune
1.711258107,30.23832197,Tumor,BT_S4,Immune
-6.934114925,31.13044201,Tumor,BT_S4,Immune
-9.537107222,6.543028868,Tumor,BT_S4,Immune
-26.90068585,12.90040205,Tumor,BT_S4,Immune
-3.281563287,26.54991854,Tumor,BT_S4,Immune
-2.905565093,20.77597549,Tumor,BT_S4,Immune
-24.63349893,11.79518935,Tumor,BT_S4,Immune
-25.7426497,7.552678057,Tumor,BT_S4,Immune
-1.258449031,21.31669571,Tumor,BT_S4,Immune
-26.47425138,13.81941643,Tumor,BT_S4,Immune
-0.823381109,38.72136586,Tumor,BT_S4,Immune
-4.312098497,23.2918004,Tumor,BT_S4,Immune
15.10839511,5.474952516,Tumor,BT_S4,Immune
-17.99918754,5.167448082,Tumor,BT_S4,Immune
13.53450378,5.129828466,Tumor,BT_S4,Immune
-27.2702994,5.441442097,Tumor,BT_S4,Immune
3.583797031,40.24052282,Tumor,BT_S4,Immune
-18.38893439,0.832698645,Tumor,BT_S4,Immune
-29.13430891,15.08747476,Tumor,BT_S4,Immune
-2.407601814,6.18933714,Tumor,BT_S4,Immune
-12.32231929,-1.385621989,Tumor,BT_S4,Immune
-16.69957434,2.588452698,Tumor,BT_S4,Immune
6.040759748,30.84381873,Tumor,BT_S4,Immune
14.15630483,35.96629509,Tumor,BT_S4,Immune
-8.929004557,6.989544398,Tumor,BT_S4,Immune
-24.12254783,11.64357276,Tumor,BT_S4,Immune
8.08087702,32.29695121,Tumor,BT_S4,Immune
-18.37322495,2.242170985,Tumor,BT_S4,Immune
-17.24543006,1.396273483,Tumor,BT_S4,Immune
-16.55087259,21.55013113,Tumor,BT_S4,Immune
-20.51599488,-0.437755658,Tumor,BT_S4,Immune
19.32399333,8.85173522,Tumor,BT_S4,Immune
-9.194548674,-10.2555485,Tumor,BT_S4,Immune
-7.370836592,12.22292624,Tumor,BT_S4,Immune
-13.02217395,13.82424756,Tumor,BT_S4,Immune
-25.46845834,5.389857398,Tumor,BT_S4,Immune
-3.730684364,30.63783331,Tumor,BT_S4,Immune
-5.633988326,7.148962595,Tumor,BT_S4,Immune
19.54757066,9.391349345,Tumor,BT_S4,Immune
-23.09478229,5.680860282,Tumor,BT_S4,Immune
-22.30625498,6.614702791,Tumor,BT_S4,Immune
-19.82512818,2.540360419,Tumor,BT_S4,Immune
-23.94746674,8.641032175,Tumor,BT_S4,Immune
-22.45347558,3.625762946,Tumor,BT_S4,Immune
17.87508938,4.529138749,Tumor,BT_S4,Immune
5.179964408,28.31615074,Tumor,BT_S4,Immune
-26.87524259,10.4903184,Tumor,BT_S4,Immune
9.89340661,30.60441797,Tumor,BT_S4,Immune
-5.807026809,8.313339626,Tumor,BT_S4,Immune
-8.257339099,10.80482627,Tumor,BT_S4,Immune
-9.239627433,6.852867646,Tumor,BT_S4,Immune
4.392749747,30.83391129,Tumor,BT_S4,Immune
-4.887392569,38.07808977,Tumor,BT_S4,Immune
-7.342199018,30.00390561,Tumor,BT_S4,Immune
5.069021327,33.33872929,Tumor,BT_S4,Immune
1.007079029,29.93018788,Tumor,BT_S4,Immune
-1.851401156,26.74252267,Tumor,BT_S4,Immune
-16.79816334,4.173299479,Tumor,BT_S4,Immune
-0.945857909,32.44573927,Tumor,BT_S4,Immune
-22.66687142,4.629627443,Tumor,BT_S4,Immune
7.324471923,33.25483607,Tumor,BT_S4,Immune
0.84406633,34.76380496,Tumor,BT_S4,Immune
-27.27688033,13.95621951,Tumor,BT_S4,Immune
10.89919733,13.2774387,Periphery,BT_S4,Immune
23.35752727,30.17546377,Periphery,BT_S4,Immune
7.168610817,9.26772884,Periphery,BT_S4,Immune
32.54756443,41.1660215,Periphery,BT_S4,Immune
26.71518803,28.25610977,Periphery,BT_S4,Immune
41.04271834,42.46756171,Periphery,BT_S4,Immune
31.53040153,30.828371,Periphery,BT_S4,Immune
40.87932822,-48.44945651,Periphery,BT_S4,Vascular
19.02409894,24.19726892,Periphery,BT_S4,Immune
33.99781998,27.29555291,Periphery,BT_S4,Immune
32.06735921,37.35753326,Periphery,BT_S4,Immune
25.08296258,27.57808828,Periphery,BT_S4,Immune
39.06007202,22.38355186,Periphery,BT_S4,Immune
27.75026527,34.28371545,Periphery,BT_S4,Immune
22.54483595,30.12303134,Periphery,BT_S4,Immune
17.06776698,14.97749216,Periphery,BT_S4,Immune
35.39596189,42.53449773,Periphery,BT_S4,Immune
25.57497505,13.03247063,Periphery,BT_S4,Immune
5.150027858,1.418213196,Periphery,BT_S4,Immune
31.42947076,37.66042791,Periphery,BT_S4,Immune
31.35023691,44.32400723,Periphery,BT_S4,Immune
41.98731167,24.22290896,Periphery,BT_S4,Immune
30.09870546,22.41450885,Periphery,BT_S4,Immune
5.958110943,6.563204574,Periphery,BT_S4,Immune
23.30702102,23.37498136,Periphery,BT_S4,Immune
31.04086943,32.14623237,Periphery,BT_S4,Immune
35.43168916,19.03160637,Periphery,BT_S4,Immune
33.87909144,35.87120171,Periphery,BT_S4,Immune
34.06993603,46.29875371,Periphery,BT_S4,Immune
35.33895495,29.09757084,Periphery,BT_S4,Immune
41.31594176,26.86488378,Periphery,BT_S4,Immune
1.629399054,1.901123125,Periphery,BT_S4,Immune
-0.637329528,14.40223346,Periphery,BT_S4,Immune
28.37822235,32.45487828,Periphery,BT_S4,Immune
24.22890307,6.295669817,Periphery,BT_S4,Immune
0.89130601,11.70197301,Periphery,BT_S4,Immune
42.21272552,28.81742357,Periphery,BT_S4,Immune
31.0705276,33.85794346,Periphery,BT_S4,Immune
31.28949412,31.72829345,Periphery,BT_S4,Immune
37.10104234,29.69540327,Periphery,BT_S4,Immune
21.501119,8.670304764,Periphery,BT_S4,Immune
24.92772428,29.97899325,Periphery,BT_S4,Immune
36.2994169,17.01736,Periphery,BT_S4,Immune
20.95622993,27.46374616,Periphery,BT_S4,Immune
25.974314,29.29424999,Periphery,BT_S4,Immune
38.67291202,29.59220407,Periphery,BT_S4,Immune
34.78713403,25.76226765,Periphery,BT_S4,Immune
23.29865789,23.91106935,Periphery,BT_S4,Immune
14.01180545,24.90285713,Periphery,BT_S4,Immune
36.24194595,28.39505082,Periphery,BT_S4,Immune
1.593861933,11.0920849,Periphery,BT_S4,Immune
8.03977619,3.96401881,Periphery,BT_S4,Immune
23.63565831,31.82662197,Periphery,BT_S4,Immune
37.89894887,29.42566821,Periphery,BT_S4,Immune
42.68397825,29.7460835,Periphery,BT_S4,Immune
26.23132105,8.510127314,Periphery,BT_S4,Immune
35.29350683,36.0519769,Periphery,BT_S4,Immune
24.20703537,27.24712909,Periphery,BT_S4,Immune
31.4633382,40.82962096,Periphery,BT_S4,Immune
0.89797633,-3.974404051,Periphery,BT_S4,Immune
4.799440268,1.165437443,Periphery,BT_S4,Immune
22.48085259,28.02102497,Periphery,BT_S4,Immune
5.967945203,6.512289964,Periphery,BT_S4,Immune
40.6092804,39.58434226,Periphery,BT_S4,Immune
26.52191257,32.05398801,Periphery,BT_S4,Immune
32.53572902,34.37659231,Periphery,BT_S4,Immune
22.32997471,29.35654064,Periphery,BT_S4,Immune
31.69859451,35.05861798,Periphery,BT_S4,Immune
34.36772529,41.23522627,Periphery,BT_S4,Immune
8.092877725,2.780470119,Periphery,BT_S4,Immune
4.291380977,-0.287985545,Periphery,BT_S4,Immune
9.951999385,23.55709081,Periphery,BT_S4,Immune
34.91747261,37.80097511,Periphery,BT_S4,Immune
35.34588962,28.84617742,Periphery,BT_S4,Immune
44.72572116,26.40366852,Periphery,BT_S4,Immune
41.11898562,21.99688747,Periphery,BT_S4,Immune
35.19959933,44.46135246,Periphery,BT_S4,Immune
35.5881488,31.29381775,Periphery,BT_S4,Immune
27.95218502,9.355260245,Periphery,BT_S4,Immune
4.33293987,12.91451448,Periphery,BT_S4,Immune
0.958472769,-1.395403015,Periphery,BT_S4,Immune
3.919419024,14.67564195,Periphery,BT_S4,Immune
4.375663132,25.05294836,Periphery,BT_S4,Immune
5.590870609,12.39176587,Periphery,BT_S4,Immune
27.10096601,43.56976318,Periphery,BT_S4,Immune
27.10994358,14.4629125,Periphery,BT_S4,Immune
4.675108496,1.195783205,Periphery,BT_S4,Immune
19.10592067,26.85887858,Periphery,BT_S4,Immune
31.06947209,34.15477735,Periphery,BT_S4,Immune
23.82633916,11.30444626,Periphery,BT_S4,Immune
35.8958625,35.00793849,Periphery,BT_S4,Immune
27.2567498,27.93429442,Periphery,BT_S4,Immune
31.95199589,31.35027496,Periphery,BT_S4,Immune
16.57464916,29.1713449,Periphery,BT_S4,Immune
27.9608486,29.78245571,Periphery,BT_S4,Immune
4.320627956,-1.919553848,Periphery,BT_S4,Immune
22.62969312,19.99845261,Periphery,BT_S4,Immune
16.6169702,29.1406827,Periphery,BT_S4,Immune
38.25091817,19.76151721,Periphery,BT_S4,Immune
22.34146536,27.94687432,Periphery,BT_S4,Immune
28.7676075,22.82441914,Periphery,BT_S4,Immune
28.03758568,27.04140438,Periphery,BT_S4,Immune
4.343786823,12.22471599,Periphery,BT_S4,Immune
1.135259788,15.03223036,Periphery,BT_S4,Immune
5.509125753,11.52765486,Periphery,BT_S4,Immune
46.88007446,-48.00986393,Periphery,BT_S4,Vascular
25.94200578,11.32587952,Periphery,BT_S4,Immune
12.7134665,3.705880631,Periphery,BT_S4,Immune
4.370515832,0.182055558,Periphery,BT_S4,Immune
36.63284746,23.66416045,Periphery,BT_S4,Immune
25.43165559,34.21965528,Periphery,BT_S4,Immune
0.757002097,12.15362201,Periphery,BT_S4,Immune
20.34751615,22.46212074,Periphery,BT_S4,Immune
43.04598841,21.27292997,Periphery,BT_S4,Immune
2.636402639,18.57998572,Periphery,BT_S4,Immune
45.31197084,27.13368263,Periphery,BT_S4,Immune
22.26045038,10.47314252,Periphery,BT_S4,Immune
37.29950935,33.54149942,Periphery,BT_S4,Immune
4.330516013,13.01667502,Periphery,BT_S4,Immune
41.36168212,26.95748276,Periphery,BT_S4,Immune
6.13874883,15.55208167,Periphery,BT_S4,Immune
29.39195903,19.88033805,Periphery,BT_S4,Immune
8.14338222,3.291312651,Periphery,BT_S4,Immune
32.03193803,36.34518071,Periphery,BT_S4,Immune
29.68399385,27.12136009,Periphery,BT_S4,Immune
-6.616943882,11.47506406,Periphery,BT_S4,Immune
32.14531905,42.26524392,Periphery,BT_S4,Immune
29.87546883,33.03258253,Periphery,BT_S4,Immune
33.51169288,37.34699546,Periphery,BT_S4,Immune
30.80392983,39.1556462,Periphery,BT_S4,Immune
24.3676478,25.35812252,Periphery,BT_S4,Immune
40.86861291,24.20258663,Periphery,BT_S4,Immune
37.3198168,31.1648383,Periphery,BT_S4,Immune
31.30289477,34.8473412,Periphery,BT_S4,Immune
28.45188605,24.30916171,Periphery,BT_S4,Immune
2.234025857,-2.569127508,Periphery,BT_S4,Immune
25.9777187,31.74815521,Periphery,BT_S4,Immune
30.38160159,38.53874228,Periphery,BT_S4,Immune
14.3031401,13.4215528,Periphery,BT_S4,Immune
-4.754805247,9.21255846,Periphery,BT_S4,Immune
24.00400839,6.830708976,Periphery,BT_S4,Immune
24.60850785,12.90956404,Periphery,BT_S4,Immune
24.57484632,48.94523349,Periphery,BT_S4,Immune
29.00128908,48.95499562,Periphery,BT_S4,Immune
8.976164234,16.06977026,Periphery,BT_S4,Immune
41.49588846,28.7334663,Periphery,BT_S4,Immune
31.35139373,39.34204519,Periphery,BT_S4,Immune
31.71482385,42.98205979,Periphery,BT_S4,Immune
14.39378237,19.48346925,Periphery,BT_S4,Immune
-2.012378801,3.513984242,Periphery,BT_S4,Immune
45.38806312,27.19039832,Periphery,BT_S4,Immune
17.75841038,10.18206226,Periphery,BT_S4,Immune
5.611343263,11.76607066,Periphery,BT_S4,Immune
35.13866669,40.41986983,Periphery,BT_S4,Immune
2.998257761,27.27071053,Periphery,BT_S4,Immune
31.19724605,33.96761346,Periphery,BT_S4,Immune
30.66127138,35.68881102,Periphery,BT_S4,Immune
28.02359779,26.36480323,Periphery,BT_S4,Immune
43.5529289,31.63606957,Periphery,BT_S4,Immune
5.188421044,11.11072741,Periphery,BT_S4,Immune
28.13508467,39.63445349,Periphery,BT_S4,Immune
43.0510904,21.20756285,Periphery,BT_S4,Immune
38.49539268,18.99929071,Periphery,BT_S4,Immune
6.611459707,11.24713766,Periphery,BT_S4,Immune
35.29990299,26.78638904,Periphery,BT_S4,Immune
43.6776206,32.22140176,Periphery,BT_S4,Immune
35.6691638,36.59448606,Periphery,BT_S4,Immune
39.93370455,30.03232832,Periphery,BT_S4,Immune
2.758840857,27.21538694,Periphery,BT_S4,Immune
4.804724242,-1.869132576,Periphery,BT_S4,Immune
22.75596032,30.10760297,Periphery,BT_S4,Immune
1.202427336,10.88010308,Periphery,BT_S4,Immune
7.483081305,12.77008086,Periphery,BT_S4,Immune
35.73730235,26.4064777,Periphery,BT_S4,Immune
40.58858804,39.23552595,Periphery,BT_S4,Immune
-2.125490353,6.511764183,Periphery,BT_S4,Immune
30.25525945,35.69565768,Periphery,BT_S4,Immune
2.550847927,11.52935606,Periphery,BT_S4,Immune
39.28925339,28.58287956,Periphery,BT_S4,Immune
37.23705694,31.15695656,Periphery,BT_S4,Immune
4.583014633,-1.928491865,Periphery,BT_S4,Immune
31.15981244,38.177189,Periphery,BT_S4,Immune
43.13437111,21.10877688,Periphery,BT_S4,Immune
29.02618706,48.95212066,Periphery,BT_S4,Immune
37.32937382,27.02802852,Periphery,BT_S4,Immune
37.91539293,27.99537757,Periphery,BT_S4,Immune
35.48067706,25.08129203,Periphery,BT_S4,Immune
-0.464836032,14.48177625,Periphery,BT_S4,Immune
4.055922751,-0.632209259,Periphery,BT_S4,Immune
-2.358367249,0.515416248,Periphery,BT_S4,Immune
37.42758127,32.11197948,Periphery,BT_S4,Immune
22.69550011,10.24197687,Periphery,BT_S4,Immune
-5.808692872,15.61822974,Periphery,BT_S4,Immune
1.990949114,2.423414632,Periphery,BT_S4,Immune
34.19933481,27.22238915,Periphery,BT_S4,Immune
4.777151331,17.68340397,Periphery,BT_S4,Immune
8.029645592,14.65793185,Periphery,BT_S4,Immune
31.35369403,40.83679246,Periphery,BT_S4,Immune
25.52840017,9.209550455,Periphery,BT_S4,Immune
